Year,Sport,Event,Country,Medal Rank,Lat,Lon
2010,Biathlon,Women's 15 Kilometers,Norway,1,59.91666667,10.75
2010,Cross-Country Skiing,Men's Sprint,Norway,3,59.91666667,10.75
2010,Cross-Country Skiing,Men's 50 Kilometers,Norway,1,59.91666667,10.75
2010,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Norway,2,59.91666667,10.75
2010,Cross-Country Skiing,Men's Team Sprint,Norway,1,59.91666667,10.75
2010,Cross-Country Skiing,Women's Sprint,Norway,1,59.91666667,10.75
2010,Cross-Country Skiing,Women's 10 Kilometers,Norway,3,59.91666667,10.75
2010,Cross-Country Skiing,Women's 30 Kilometers,Norway,2,59.91666667,10.75
2010,Cross-Country Skiing,Women's 15 km Skiathlon,Norway,1,59.91666667,10.75
2010,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Norway,1,59.91666667,10.75
2010,Curling,Men's Curling,Norway,2,59.91666667,10.75
2010,Freestyle Skiing,Men's Ski Cross,Norway,3,59.91666667,10.75
2010,Freestyle Skiing,Women's Ski Cross,Norway,2,59.91666667,10.75
2010,Ski Jumping,"Men's Large Hill, Team",Norway,3,59.91666667,10.75
2010,Speedskating,"Men's 1,500 Meters",Norway,3,59.91666667,10.75
2010,Cross-Country Skiing,Women's Sprint,Poland,2,52.25,21
2010,Cross-Country Skiing,Women's 30 Kilometers,Poland,1,52.25,21
2010,Cross-Country Skiing,Women's 15 km Skiathlon,Poland,3,52.25,21
2010,Ski Jumping,"Men's Normal Hill, Individual",Poland,2,52.25,21
2010,Ski Jumping,"Men's Large Hill, Individual",Poland,2,52.25,21
2010,Speedskating,Women's Team Pursuit (6 laps),Poland,3,52.25,21
2010,Biathlon,Men's 15-Kilometer Mass Start,Russia,1,55.75,37.6
2010,Biathlon,Men's 4 × 7.5-Kilometer Relay,Russia,3,55.75,37.6
2010,Biathlon,Women's 12.5-Kilometer Mass Start,Russia,2,55.75,37.6
2010,Biathlon,Women's 4 × 6-Kilometer Relay,Russia,1,55.75,37.6
2010,Bobsled,Men's Two,Russia,3,55.75,37.6
2010,Cross-Country Skiing,Men's Sprint,Russia,1,55.75,37.6
2010,Cross-Country Skiing,Men's Sprint,Russia,2,55.75,37.6
2010,Cross-Country Skiing,Men's Team Sprint,Russia,3,55.75,37.6
2010,Cross-Country Skiing,Women's Team Sprint,Russia,3,55.75,37.6
2010,Figure Skating,Men's Singles,Russia,2,55.75,37.6
2010,Figure Skating,Mixed Ice Dancing,Russia,3,55.75,37.6
2010,Skeleton,Men's Skeleton,Russia,3,55.75,37.6
2010,Snowboarding,Women's Parallel Giant Slalom,Russia,2,55.75,37.6
2010,Speedskating,"Men's 5,000 Meters",Russia,3,55.75,37.6
2010,Speedskating,"Men's 10,000 Meters",Russia,2,55.75,37.6
2010,Biathlon,Men's 15-Kilometer Mass Start,Slovakia,3,48.15,17.116667
2010,Biathlon,Women's 7.5-Kilometer Sprint,Slovakia,1,48.15,17.116667
2010,Biathlon,Women's 10-Kilometer pursuit,Slovakia,2,48.15,17.116667
2010,Alpine Skiing,Women's Super G,Slovenia,2,46.05,14.516667
2010,Alpine Skiing,Women's Giant Slalom,Slovenia,2,46.05,14.516667
2010,Cross-Country Skiing,Women's Sprint,Slovenia,3,46.05,14.516667
2010,Figure Skating,Women's Singles,South Korea,1,37.55,126.983333
2010,Short-Track Speedskating,Men's 500 Meters,South Korea,2,37.55,126.983333
2010,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,1,37.55,126.983333
2010,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,2,37.55,126.983333
2010,Short-Track Speedskating,"Men's 1,500 Meters",South Korea,1,37.55,126.983333
2010,Short-Track Speedskating,"Men's 5,000-Meter Relay",South Korea,2,37.55,126.983333
2010,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,3,37.55,126.983333
2010,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,2,37.55,126.983333
2010,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,3,37.55,126.983333
2010,Speedskating,Men's 500 Meters,South Korea,1,37.55,126.983333
2010,Speedskating,"Men's 1,000 Meters",South Korea,2,37.55,126.983333
2010,Speedskating,"Men's 5,000 Meters",South Korea,2,37.55,126.983333
2010,Speedskating,"Men's 10,000 Meters",South Korea,1,37.55,126.983333
2010,Speedskating,Women's 500 Meters,South Korea,1,37.55,126.983333
2010,Alpine Skiing,Men's Slalom,Sweden,3,59.33333333,18.05
2010,Alpine Skiing,Women's Combined,Sweden,3,59.33333333,18.05
2010,Biathlon,Men's 12.5-Kilometer pursuit,Sweden,1,59.33333333,18.05
2010,Cross-Country Skiing,Men's 50 Kilometers,Sweden,3,59.33333333,18.05
2010,Cross-Country Skiing,Men's 30 km Skiathlon,Sweden,1,59.33333333,18.05
2010,Cross-Country Skiing,Men's 30 km Skiathlon,Sweden,3,59.33333333,18.05
2010,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Sweden,1,59.33333333,18.05
2010,Cross-Country Skiing,Women's 10 Kilometers,Sweden,1,59.33333333,18.05
2010,Cross-Country Skiing,Women's 15 km Skiathlon,Sweden,2,59.33333333,18.05
2010,Cross-Country Skiing,Women's Team Sprint,Sweden,2,59.33333333,18.05
2010,Curling,Women's Curling,Sweden,1,59.33333333,18.05
2010,Alpine Skiing,Men's Downhill,Switzerland,1,46.91666667,7.466667
2010,Alpine Skiing,Men's Giant Slalom,Switzerland,1,46.91666667,7.466667
2010,Alpine Skiing,Men's Combined,Switzerland,3,46.91666667,7.466667
2010,Cross-Country Skiing,Men's 15 Kilometers,Switzerland,1,46.91666667,7.466667
2010,Curling,Men's Curling,Switzerland,3,46.91666667,7.466667
2010,Freestyle Skiing,Men's Ski Cross,Switzerland,1,46.91666667,7.466667
2010,Ski Jumping,"Men's Normal Hill, Individual",Switzerland,1,46.91666667,7.466667
2010,Ski Jumping,"Men's Large Hill, Individual",Switzerland,1,46.91666667,7.466667
2010,Snowboarding,Women's Boardercross,Switzerland,3,46.91666667,7.466667
2010,Alpine Skiing,Men's Downhill,United States,3,38.9072,77.0369
2010,Alpine Skiing,Men's Super G,United States,2,38.9072,77.0369
2010,Alpine Skiing,Men's Super G,United States,3,38.9072,77.0369
2010,Alpine Skiing,Men's Combined,United States,1,38.9072,77.0369
2010,Alpine Skiing,Women's Downhill,United States,1,38.9072,77.0369
2010,Alpine Skiing,Women's Downhill,United States,2,38.9072,77.0369
2010,Alpine Skiing,Women's Super G,United States,3,38.9072,77.0369
2010,Alpine Skiing,Women's Combined,United States,2,38.9072,77.0369
2010,Bobsled,Men's Four,United States,1,38.9072,77.0369
2010,Bobsled,Women's Two,United States,3,38.9072,77.0369
2010,Figure Skating,Men's Singles,United States,1,38.9072,77.0369
2010,Figure Skating,Mixed Ice Dancing,United States,2,38.9072,77.0369
2010,Freestyle Skiing,Men's Moguls,United States,3,38.9072,77.0369
2010,Freestyle Skiing,Men's Aerials,United States,2,38.9072,77.0369
2010,Freestyle Skiing,Women's Moguls,United States,1,38.9072,77.0369
2010,Freestyle Skiing,Women's Moguls,United States,3,38.9072,77.0369
2010,Ice Hockey,Men's Ice Hockey,United States,2,38.9072,77.0369
2010,Ice Hockey,Women's Ice Hockey,United States,2,38.9072,77.0369
2010,Nordic Combined,"Men's Normal Hill / 10 km, Individual",United States,2,38.9072,77.0369
2010,Nordic Combined,"Men's Large Hill / 10 km, Individual",United States,1,38.9072,77.0369
2010,Nordic Combined,"Men's Large Hill / 10 km, Individual",United States,2,38.9072,77.0369
2010,Nordic Combined,Men's Team,United States,2,38.9072,77.0369
2010,Short-Track Speedskating,"Men's 1,000 Meters",United States,3,38.9072,77.0369
2010,Short-Track Speedskating,"Men's 1,500 Meters",United States,2,38.9072,77.0369
2010,Short-Track Speedskating,"Men's 1,500 Meters",United States,3,38.9072,77.0369
2010,Short-Track Speedskating,"Men's 5,000-Meter Relay",United States,3,38.9072,77.0369
2010,Short-Track Speedskating,"Women's 1,000 Meters",United States,2,38.9072,77.0369
2010,Short-Track Speedskating,"Women's 3,000-Meter Relay",United States,3,38.9072,77.0369
2010,Snowboarding,Men's Halfpipe,United States,1,38.9072,77.0369
2010,Snowboarding,Men's Halfpipe,United States,3,38.9072,77.0369
2010,Snowboarding,Men's Boardercross,United States,1,38.9072,77.0369
2010,Snowboarding,Women's Halfpipe,United States,2,38.9072,77.0369
2010,Snowboarding,Women's Halfpipe,United States,3,38.9072,77.0369
2010,Speedskating,"Men's 1,000 Meters",United States,1,38.9072,77.0369
2010,Speedskating,"Men's 1,000 Meters",United States,3,38.9072,77.0369
2010,Speedskating,"Men's 1,500 Meters",United States,2,38.9072,77.0369
2010,Speedskating,Men's Team Pursuit (8 laps),United States,2,38.9072,77.0369
2014,Snowboarding,Women's Halfpipe,Australia,2,-35.26666667,149.133333
2014,Freestyle Skiing,Women's Aerials,Australia,3,-35.26666667,149.133333
2014,Freestyle Skiing,Men's Aerials,Australia,2,-35.26666667,149.133333
2014,Biathlon,Men's 10-Kilometer Sprint,Austria,2,48.2,16.366667
2014,Alpine Skiing,Men's Downhill,Austria,1,48.2,16.366667
2014,Alpine Skiing,Women's Super Combined,Austria,2,48.2,16.366667
2014,Ski Jumping,"Women's Normal Hill, Individual",Austria,2,48.2,16.366667
2014,Luge,Men's Doubles,Austria,2,48.2,16.366667
2014,Alpine Skiing,Women's Super G,Austria,1,48.2,16.366667
2014,Alpine Skiing,Women's Super G,Austria,3,48.2,16.366667
2014,Ski Jumping,Men's Team,Austria,2,48.2,16.366667
2014,Alpine Skiing,Women's Giant Slalom,Austria,2,48.2,16.366667
2014,Nordic Combined,Men's Team,Austria,3,48.2,16.366667
2014,Alpine Skiing,Women's Slalom,Austria,2,48.2,16.366667
2014,Alpine Skiing,Women's Slalom,Austria,3,48.2,16.366667
2014,Alpine Skiing,Men's Slalom,Austria,1,48.2,16.366667
2014,Alpine Skiing,Men's Slalom,Austria,2,48.2,16.366667
2014,Biathlon,Men 4 x 7.5-Kilometer Relay,Austria,3,48.2,16.366667
2014,Snowboarding,Women's Parallel Slalom,Austria,1,48.2,16.366667
2014,Snowboarding,Men's Parallel Slalom,Austria,3,48.2,16.366667
2014,Biathlon,Women's 10-Kilometer Pursuit,Belarus,1,53.9,27.566667
2014,Biathlon,"Women's 15 Kilometer, Individual",Belarus,1,53.9,27.566667
2014,Biathlon,"Women's 15 Kilometer, Individual",Belarus,3,53.9,27.566667
2014,Freestyle Skiing,Women's Aerials,Belarus,1,53.9,27.566667
2014,Biathlon,Women 12.5 km Mass Start,Belarus,1,53.9,27.566667
2014,Freestyle Skiing,Men's Aerials,Belarus,1,53.9,27.566667
2014,Freestyle Skiing,Women's Moguls,Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Women's Moguls,Canada,2,45.41666667,-75.7
2014,Snowboarding,Men's Slopestyle,Canada,3,45.41666667,-75.7
2014,Figure Skating,Team,Canada,2,45.41666667,-75.7
2014,Short-Track Speedskating,"Men's 1,500 Meters",Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Men's Moguls,Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Men's Moguls,Canada,2,45.41666667,-75.7
2014,Freestyle Skiing,Women's Ski Slopestyle,Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Women's Ski Slopestyle,Canada,3,45.41666667,-75.7
2014,Speedskating,"Men's 1,000 Meters",Canada,2,45.41666667,-75.7
2014,Figure Skating,Men's Singles,Canada,2,45.41666667,-75.7
2014,Speedskating,"Men's 1,500 Meters",Canada,3,45.41666667,-75.7
2014,Alpine Skiing,Men's Super G,Canada,3,45.41666667,-75.7
2014,Snowboarding,Women's Boardercross,Canada,2,45.41666667,-75.7
2014,Figure Skating,Ice Dance,Canada,2,45.41666667,-75.7
2014,Freestyle Skiing,Men's Ski Halfpipe,Canada,2,45.41666667,-75.7
2014,Short-Track Speedskating,"Women's 3,000-Meter Relay",Canada,2,45.41666667,-75.7
2014,Bobsled,Women's Two,Canada,1,45.41666667,-75.7
2014,Curling,Women's Curling,Canada,1,45.41666667,-75.7
2014,Ice Hockey,Women's Ice Hockey,Canada,1,45.41666667,-75.7
2014,Curling,Men's Curling,Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Women's Ski Cross,Canada,1,45.41666667,-75.7
2014,Freestyle Skiing,Women's Ski Cross,Canada,2,45.41666667,-75.7
2014,Short-Track Speedskating,Men's 500 Meters,Canada,3,45.41666667,-75.7
2014,Ice Hockey,Men's Ice Hockey,Canada,1,45.41666667,-75.7
2014,Short-Track Speedskating,"Men's 1,500 Meters",China,2,39.91666667,116.383333
2014,Short-Track Speedskating,Women's 500 Meters,China,1,39.91666667,116.383333
2014,Speedskating,"Women's 1,000 Meters",China,1,39.91666667,116.383333
2014,Freestyle Skiing,Women's Aerials,China,2,39.91666667,116.383333
2014,Short-Track Speedskating,"Women's 1,500 Meters",China,1,39.91666667,116.383333
2014,Freestyle Skiing,Men's Aerials,China,3,39.91666667,116.383333
2014,Short-Track Speedskating,"Women's 1,000 Meters",China,2,39.91666667,116.383333
2014,Short-Track Speedskating,Men's 500 Meters,China,2,39.91666667,116.383333
2014,Short-Track Speedskating,"Men's 5,000-Meter Relay",China,3,39.91666667,116.383333
2014,Alpine Skiing,Men's Super Combined,Croatia,2,45.8,16
2014,Biathlon,Men's 10-Kilometer Sprint,Czech Republic,3,50.08333333,14.466667
2014,Speedskating,"Women's 3,000 Meters",Czech Republic,2,50.08333333,14.466667
2014,Biathlon,Men 12.5-Kilometer Pursuit,Czech Republic,2,50.08333333,14.466667
2014,Snowboarding,Women's Boardercross,Czech Republic,1,50.08333333,14.466667
2014,Biathlon,Women 12.5 km Mass Start,Czech Republic,2,50.08333333,14.466667
2014,Biathlon,Men's 15-Kilometer Mass Start,Czech Republic,3,50.08333333,14.466667
2014,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,Czech Republic,2,50.08333333,14.466667
2014,Speedskating,"Women's 5,000 Meters",Czech Republic,1,50.08333333,14.466667
2014,Snowboarding,Women's Slopestyle,Finland,2,60.16666667,24.933333
2014,Cross-Country Skiing,Women's 4 x 5-Kilometer Relay,Finland,2,60.16666667,24.933333
2014,Cross-Country Skiing,Women's Team Sprint,Finland,2,60.16666667,24.933333
2014,Cross-Country Skiing,Men's Team Sprint,Finland,1,60.16666667,24.933333
2014,Ice Hockey,Men's Ice Hockey,Finland,3,60.16666667,24.933333
2014,Biathlon,Men 12.5-Kilometer Pursuit,France,1,48.86666667,2.333333
2014,Biathlon,Men 12.5-Kilometer Pursuit,France,3,48.86666667,2.333333
2014,Ski Jumping,"Women's Normal Hill, Individual",France,3,48.86666667,2.333333
2014,Biathlon,Men's 20 Kilometers,France,1,48.86666667,2.333333
2014,Cross-Country Skiing,Men's 4x10-Kilometer Relay,France,3,48.86666667,2.333333
2014,Snowboarding,Women's Boardercross,France,3,48.86666667,2.333333
2014,Biathlon,Men's 15-Kilometer Mass Start,France,2,48.86666667,2.333333
2014,Freestyle Skiing,Men's Ski Halfpipe,France,3,48.86666667,2.333333
2014,Snowboarding,Men's Boardercross,France,1,48.86666667,2.333333
2014,Alpine Skiing,Men's Giant Slalom,France,2,48.86666667,2.333333
2014,Alpine Skiing,Men's Giant Slalom,France,3,48.86666667,2.333333
2014,Freestyle Skiing,Men's Ski Cross,France,1,48.86666667,2.333333
2014,Freestyle Skiing,Men's Ski Cross,France,2,48.86666667,2.333333
2014,Freestyle Skiing,Men's Ski Cross,France,3,48.86666667,2.333333
2014,Freestyle Skiing,Women's Ski Halfpipe,France,2,48.86666667,2.333333
2014,Luge,Men's Singles,Germany,1,52.51666667,13.4
2014,Alpine Skiing,Women's Super Combined,Germany,1,52.51666667,13.4
2014,Luge,Women's Singles,Germany,1,52.51666667,13.4
2014,Luge,Women's Singles,Germany,2,52.51666667,13.4
2014,Ski Jumping,"Women's Normal Hill, Individual",Germany,1,52.51666667,13.4
2014,Figure Skating,Mixed Pairs,Germany,3,52.51666667,13.4
2014,Luge,Men's Doubles,Germany,1,52.51666667,13.4
2014,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Germany,1,52.51666667,13.4
2014,Biathlon,Men's 20 Kilometers,Germany,2,52.51666667,13.4
2014,Luge,Team Relay,Germany,1,52.51666667,13.4
2014,Alpine Skiing,Women's Super G,Germany,2,52.51666667,13.4
2014,Cross-Country Skiing,Women's 4 x 5-Kilometer Relay,Germany,3,52.51666667,13.4
2014,Ski Jumping,Men's Team,Germany,1,52.51666667,13.4
2014,Alpine Skiing,Women's Giant Slalom,Germany,3,52.51666667,13.4
2014,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Germany,3,52.51666667,13.4
2014,Nordic Combined,Men's Team,Germany,2,52.51666667,13.4
2014,Biathlon,Men 4 x 7.5-Kilometer Relay,Germany,2,52.51666667,13.4
2014,Snowboarding,Women's Parallel Slalom,Germany,2,52.51666667,13.4
2014,Snowboarding,Women's Parallel Slalom,Germany,3,52.51666667,13.4
2014,Snowboarding,Women's Slopestyle,Great Britain,3,51.5,-0.083333
2014,Skeleton,Women's Skeleton,Great Britain,1,51.5,-0.083333
2014,Curling,Women's Curling,Great Britain,3,51.5,-0.083333
2014,Curling,Men's Curling,Great Britain,2,51.5,-0.083333
2014,Alpine Skiing,Men's Downhill,Italy,2,41.9,12.483333
2014,Luge,Men's Singles,Italy,3,41.9,12.483333
2014,Short-Track Speedskating,Women's 500 Meters,Italy,2,41.9,12.483333
2014,Alpine Skiing,Men's Super Combined,Italy,3,41.9,12.483333
2014,Short-Track Speedskating,"Women's 1,500 Meters",Italy,3,41.9,12.483333
2014,Short-Track Speedskating,"Women's 3,000-Meter Relay",Italy,3,41.9,12.483333
2014,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,Italy,3,41.9,12.483333
2014,Figure Skating,Women's Singles,Italy,3,41.9,12.483333
2014,Snowboarding,Men's Halfpipe,Japan,2,35.68333333,139.75
2014,Snowboarding,Men's Halfpipe,Japan,3,35.68333333,139.75
2014,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Japan,2,35.68333333,139.75
2014,Figure Skating,Men's Singles,Japan,1,35.68333333,139.75
2014,Ski Jumping,"Men's Large Hill, Individual",Japan,2,35.68333333,139.75
2014,Ski Jumping,Men's Team,Japan,3,35.68333333,139.75
2014,Snowboarding,Women's Parallel Giant Slalom,Japan,2,35.68333333,139.75
2014,Freestyle Skiing,Women's Ski Halfpipe,Japan,3,35.68333333,139.75
2014,Figure Skating,Men's Singles,Kazakhstan,3,51.16666667,71.416667
2014,Luge,Men's Doubles,Latvia,3,56.95,24.1
2014,Luge,Team Relay,Latvia,3,56.95,24.1
2014,Skeleton,Men's Skeleton,Latvia,2,56.95,24.1
2014,Bobsled,Men's Four,Latvia,2,56.95,24.1
2014,Speedskating,"Men's 5,000 Meters",Netherlands,1,52.35,4.916667
2014,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Men's 5,000 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667
2014,Speedskating,Men's 500 Meters,Netherlands,1,52.35,4.916667
2014,Speedskating,Men's 500 Meters,Netherlands,2,52.35,4.916667
2014,Speedskating,Men's 500 Meters,Netherlands,3,52.35,4.916667
2014,Speedskating,Women's 500 Meters,Netherlands,3,52.35,4.916667
2014,Speedskating,"Men's 1,000 Meters",Netherlands,1,52.35,4.916667
2014,Speedskating,"Men's 1,000 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,"Women's 1,000 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Women's 1,000 Meters",Netherlands,3,52.35,4.916667
2014,Short-Track Speedskating,"Men's 1,000 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Women's 1,500 Meters",Netherlands,1,52.35,4.916667
2014,Speedskating,"Women's 1,500 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Women's 1,500 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667
2014,Speedskating,"Men's 10,000 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Men's 10,000 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,"Women's 5,000 Meters",Netherlands,2,52.35,4.916667
2014,Speedskating,"Women's 5,000 Meters",Netherlands,3,52.35,4.916667
2014,Speedskating,Women's Team Pursuit,Netherlands,1,52.35,4.916667
2014,Speedskating,Men's Team Pursuit,Netherlands,1,52.35,4.916667
2014,Biathlon,Men's 10-Kilometer Sprint,Norway,1,59.91666667,10.75
2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Norway,1,59.91666667,10.75
2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Norway,3,59.91666667,10.75
2014,Snowboarding,Men's Slopestyle,Norway,2,59.91666667,10.75
2014,Alpine Skiing,Men's Downhill,Norway,3,59.91666667,10.75
2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Norway,3,59.91666667,10.75
2014,Ski Jumping,Men's Normal Hill Individual,Norway,3,59.91666667,10.75
2014,Biathlon,Women's 10-Kilometer Pursuit,Norway,2,59.91666667,10.75
2014,Cross-Country Skiing,Women's Sprint Free,Norway,1,59.91666667,10.75
2014,Cross-Country Skiing,Women's Sprint Free,Norway,2,59.91666667,10.75
2014,Cross-Country Skiing,Men's Sprint Free,Norway,1,59.91666667,10.75
2014,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Norway,3,59.91666667,10.75
2014,Cross-Country Skiing,Women's 10 Kilometers,Norway,3,59.91666667,10.75
2014,Alpine Skiing,Men's Super G,Norway,1,59.91666667,10.75
2014,Biathlon,Women 12.5 km Mass Start,Norway,3,59.91666667,10.75
2014,Biathlon,Men's 15-Kilometer Mass Start,Norway,1,59.91666667,10.75
2014,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Norway,1,59.91666667,10.75
2014,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Norway,2,59.91666667,10.75
2014,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,Norway,1,59.91666667,10.75
2014,Cross-Country Skiing,Women's Team Sprint,Norway,1,59.91666667,10.75
2014,Nordic Combined,Men's Team,Norway,1,59.91666667,10.75
2014,Biathlon,Women's 4 x 6-Kilometer Relay,Norway,3,59.91666667,10.75
2014,Alpine Skiing,Men's Slalom,Norway,3,59.91666667,10.75
2014,Cross-Country Skiing,Women's 30 Kilometers,Norway,1,59.91666667,10.75
2014,Cross-Country Skiing,Women's 30 Kilometers,Norway,2,59.91666667,10.75
2014,Cross-Country Skiing,Women's 30 Kilometers,Norway,3,59.91666667,10.75
2014,Ski Jumping,Men's Normal Hill Individual,Poland,1,52.25,21
2014,Cross-Country Skiing,Women's 10 Kilometers,Poland,1,52.25,21
2014,Ski Jumping,"Men's Large Hill, Individual",Poland,1,52.25,21
2014,Speedskating,"Men's 1,500 Meters",Poland,1,52.25,21
2014,Speedskating,Women's Team Pursuit,Poland,2,52.25,21
2014,Speedskating,Men's Team Pursuit,Poland,3,52.25,21
2014,Biathlon,Women's 7.5-Kilometer Sprint,Russia,2,55.75,37.6
2014,Speedskating,"Women's 3,000 Meters",Russia,3,55.75,37.6
2014,Luge,Men's Singles,Russia,2,55.75,37.6
2014,Figure Skating,Team,Russia,1,55.75,37.6
2014,Short-Track Speedskating,"Men's 1,500 Meters",Russia,3,55.75,37.6
2014,Freestyle Skiing,Men's Moguls,Russia,3,55.75,37.6
2014,Speedskating,Women's 500 Meters,Russia,2,55.75,37.6
2014,Figure Skating,Mixed Pairs,Russia,1,55.75,37.6
2014,Figure Skating,Mixed Pairs,Russia,2,55.75,37.6
2014,Biathlon,Men's 20 Kilometers,Russia,3,55.75,37.6
2014,Luge,Team Relay,Russia,2,55.75,37.6
2014,Skeleton,Women's Skeleton,Russia,3,55.75,37.6
2014,Short-Track Speedskating,"Men's 1,000 Meters",Russia,1,55.75,37.6
2014,Short-Track Speedskating,"Men's 1,000 Meters",Russia,2,55.75,37.6
2014,Skeleton,Men's Skeleton,Russia,1,55.75,37.6
2014,Cross-Country Skiing,Men's 4x10-Kilometer Relay,Russia,2,55.75,37.6
2014,Bobsled,Men's Two,Russia,1,55.75,37.6
2014,Figure Skating,Ice Dance,Russia,3,55.75,37.6
2014,Snowboarding,Men's Boardercross,Russia,2,55.75,37.6
2014,Cross-Country Skiing,Men's Team Sprint,Russia,2,55.75,37.6
2014,Snowboarding,Women's Parallel Giant Slalom,Russia,3,55.75,37.6
2014,Snowboarding,Men's Parallel Giant Slalom,Russia,1,55.75,37.6
2014,Figure Skating,Women's Singles,Russia,1,55.75,37.6
2014,Biathlon,Women's 4 x 6-Kilometer Relay,Russia,2,55.75,37.6
2014,Short-Track Speedskating,Men's 500 Meters,Russia,1,55.75,37.6
2014,Short-Track Speedskating,"Men's 5,000-Meter Relay",Russia,1,55.75,37.6
2014,Biathlon,Men 4 x 7.5-Kilometer Relay,Russia,1,55.75,37.6
2014,Snowboarding,Men's Parallel Slalom,Russia,1,55.75,37.6
2014,Speedskating,Women's Team Pursuit,Russia,3,55.75,37.6
2014,Bobsled,Men's Four,Russia,1,55.75,37.6
2014,Cross-Country Skiing,Men's 50 Kilometers,Russia,1,55.75,37.6
2014,Cross-Country Skiing,Men's 50 Kilometers,Russia,2,55.75,37.6
2014,Cross-Country Skiing,Men's 50 Kilometers,Russia,3,55.75,37.6
2014,Biathlon,Women's 7.5-Kilometer Sprint,Slovakia,1,48.15,17.116667
2014,Ski Jumping,Men's Normal Hill Individual,Slovenia,2,46.05,14.516667
2014,Biathlon,Women's 10-Kilometer Pursuit,Slovenia,3,46.05,14.516667
2014,Cross-Country Skiing,Women's Sprint Free,Slovenia,3,46.05,14.516667
2014,Alpine Skiing,Women's Downhill,Slovenia,1,46.05,14.516667
2014,Ski Jumping,"Men's Large Hill, Individual",Slovenia,3,46.05,14.516667
2014,Alpine Skiing,Women's Giant Slalom,Slovenia,1,46.05,14.516667
2014,Snowboarding,Men's Parallel Giant Slalom,Slovenia,3,46.05,14.516667
2014,Snowboarding,Men's Parallel Slalom,Slovenia,2,46.05,14.516667
2014,Speedskating,Women's 500 Meters,South Korea,1,37.55,126.983333
2014,Short-Track Speedskating,Women's 500 Meters,South Korea,3,37.55,126.983333
2014,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,2,37.55,126.983333
2014,Short-Track Speedskating,"Women's 3,000-Meter Relay",South Korea,1,37.55,126.983333
2014,Figure Skating,Women's Singles,South Korea,2,37.55,126.983333
2014,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,1,37.55,126.983333
2014,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,3,37.55,126.983333
2014,Speedskating,Men's Team Pursuit,South Korea,2,37.55,126.983333
2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's Sprint Free,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's Sprint Free,Sweden,3,59.33333333,18.05
2014,Cross-Country Skiing,Women's 10 Kilometers,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's 15-Kilometer Classic,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's 15-Kilometer Classic,Sweden,3,59.33333333,18.05
