Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","max time avail."
Sweden,"SWE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13.5","14.4","14.8","15.4","15.2","16","15.6","16.3","16.2","15.8","16.4","17.1","#N/A","#N/A","17.1"
Sweden,"SWE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0.7","#N/A","#N/A","#N/A","#N/A","#N/A","0.7","#N/A","#N/A","#N/A","#N/A","#N/A","0.5","#N/A","#N/A","#N/A","#N/A","0.7","#N/A","#N/A","1","#N/A","#N/A","#N/A","#N/A","0.2","#N/A","#N/A","0.8","0.9","1.6","0.9","0.8","1","1","1.2","1.1","0.9","1.1","0.9","1","0.6","0.5","1.2","#N/A","#N/A","10.7"
Sweden,"SWE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","99.37200864","99.39634929","99.42083307","99.44524109","99.46954581","99.49374939","99.51832817","99.54314008","99.56772435","99.59206824","99.61294153","99.63407845","99.65526047","99.6759453","99.69614993","99.71589037","99.73517728","99.75401968","99.75113444","99.75147263","99.75180105","99.75401968"
Switzerland,"CHE","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Switzerland,"CHE","Population, total","SP.POP.TOTL","5327827","5434294","5573815","5694247","5789228","5856472","5918002","5991785","6067714","6136387","6180877","6213399","6260956","6307347","6341405","6338632","6302504","6281174","6281738","6294365","6319408","6354074","6391309","6418773","6441865","6470365","6504124","6545106","6593386","6646912","6715519","6799978","6875364","6938265","6993795","7040687","7071850","7088906","7110001","7143991","7184250","7229854","7284753","7339001","7389625","7437115","7483934","7551117","7647675","7743831","7824909","7912398","7996861","8089346","8188649","8282396","8373338","8451840","8514329","8575280","8636896","8636896"
Switzerland,"CHE","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","48.4376926242306","48.4836634705428","48.5352509153827","48.5893850061373","48.6426752426345","48.6923268541182","48.7389223249921","48.7821102990656","48.8187624123764","48.8447249511886","48.8576534487602","48.8566006728088","48.8434219774939","48.8212387434132","48.794196019428","48.7657074740521","48.7359881514721","48.7052296365475","48.6770319842362","48.6558261530704","48.644815990495","48.6456389779986","48.6574749395269","48.676971839195","48.6996853103995","48.7220733241508","48.74347428653","48.7643598670659","48.7836622788605","48.8003686323014","48.8140086245446","48.8240193438786","48.8304858038666","48.834397520315","48.8367142486741","48.8386637217339","48.8407617646252","48.8433123675551","48.8468119758453","48.8515510332984","48.8582489567125","48.8664573389641","48.8770117021574","48.8926873905445","48.9169450312737","48.952065693239","48.9984326815332","49.0540648476725","49.1158528346311","49.1789369374929","49.2400630375913","49.2984433516277","49.3541213630459","49.4055772957929","49.45156612787","49.4913867135122","49.5244044838164","49.5510003374017","49.5728753377763","49.5923870502008","49.6110631341557","49.6110631341557"
Switzerland,"CHE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.5623073757694","51.5163365294572","51.4647490846173","51.4106149938627","51.3573247573655","51.3076731458818","51.2610776750079","51.2178897009344","51.1812375876236","51.1552750488114","51.1423465512398","51.1433993271912","51.1565780225061","51.1787612565868","51.205803980572","51.2342925259479","51.2640118485279","51.2947703634525","51.3229680157638","51.3441738469296","51.355184009505","51.3543610220014","51.3425250604731","51.323028160805","51.3003146896005","51.2779266758492","51.25652571347","51.2356401329341","51.2163377211395","51.1996313676986","51.1859913754554","51.1759806561214","51.1695141961334","51.165602479685","51.1632857513259","51.1613362782661","51.1592382353748","51.1566876324449","51.1531880241547","51.1484489667016","51.1417510432875","51.1335426610359","51.1229882978426","51.1073126094555","51.0830549687263","51.047934306761","51.0015673184668","50.9459351523275","50.8841471653689","50.8210630625071","50.7599369624087","50.7015566483723","50.6458786369541","50.5944227042071","50.5484338721299","50.5086132864878","50.4755955161836","50.4489996625983","50.4271246622237","50.4076129497992","50.3889368658443","51.5623073757694"
Switzerland,"CHE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","15","15.7","15.6","15","15","15.9","14.5","13.8","15.6","14.7","15.5","14.6","16","#N/A","#N/A","16"
Switzerland,"CHE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0.2","#N/A","0.2","#N/A","#N/A","#N/A","0.3","0.3","0.3","0.2","0.2","0","0","0.1","0.1","0","0.1","0.1","0.1","#N/A","#N/A","1"
Switzerland,"CHE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","94.24814958","94.24815119","94.24815278","94.24814961","94.24815119","94.24814963","94.24815428","94.24815272","94.24814968","94.2481497","94.24815119","94.24815119","94.24815119","94.24815119","94.248154","94.24815119","94.24815394","94.24815119","94.24815119","94.24815119","94.24815385","94.24815428"
Thailand,"THA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13.1254596710205","#N/A","#N/A","14.8099803924561","#N/A","14.9390001296997","15.6279296875","#N/A","15.6279296875"
Thailand,"THA","Population, total","SP.POP.TOTL","27397208","28224186","29080945","29966873","30881136","31822656","32789129","33778804","34791418","35827089","36884525","37963280","39058594","40159581","41252320","42326307","43377270","44405903","45413082","46401750","47374463","48326269","49255889","50173922","51094870","52026901","52980105","53945872","54891520","55772169","56558196","57232471","57811025","58337773","58875275","59467272","60130190","60846588","61585103","62298569","62952639","63539190","64069093","64549867","64995303","65416189","65812540","66182064","66530980","66866834","67195032","67518379","67835969","68144519","68438748","68714519","68971313","69209817","69428454","69625581","69799978","69799978"
Thailand,"THA","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.0748287927733","50.0772139185874","50.0790706766922","50.0810645141387","50.0840286445421","50.0884244231531","50.094160781154","50.1006104301384","50.1071614844787","50.1130415591398","50.1176875668048","50.1204585062197","50.1212639656205","50.1208092783637","50.1199884030765","50.1191020515917","50.1184053307181","50.1167738892732","50.1114700825634","50.0991816041421","50.0777940216441","50.048521229727","50.0126979740433","49.9691054647871","49.9163301521268","49.8545973360973","49.7811867303774","49.6994876642276","49.6223551470245","49.5657663950635","49.5390588483409","49.5470552022819","49.5827655711","49.6293559234769","49.663815583027","49.6704506640224","49.6444115676335","49.5924241471025","49.5244832179626","49.4548470286693","49.3934178041369","49.3419431377706","49.2971595524226","49.2575220952818","49.2201751871208","49.1830730157637","49.1463313830465","49.110873906864","49.0763235413036","49.0422950187832","49.0085025928703","48.9748902295181","48.9413868326993","48.9077661550447","48.8736804478071","48.8389768107087","48.8034800787394","48.7673966830457","48.7312953850305","48.6959613306494","48.6619924149546","50.1212639656205"
Thailand,"THA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.9251712072267","49.9227860814126","49.9209293233078","49.9189354858613","49.9159713554579","49.9115755768469","49.905839218846","49.8993895698616","49.8928385155213","49.8869584408602","49.8823124331952","49.8795414937803","49.8787360343795","49.8791907216363","49.8800115969235","49.8808979484083","49.8815946692819","49.8832261107268","49.8885299174366","49.9008183958579","49.9222059783559","49.951478770273","49.9873020259567","50.0308945352129","50.0836698478732","50.1454026639027","50.2188132696226","50.3005123357724","50.3776448529755","50.4342336049365","50.4609411516591","50.4529447977181","50.4172344289","50.3706440765231","50.336184416973","50.3295493359776","50.3555884323665","50.4075758528975","50.4755167820374","50.5451529713307","50.6065821958631","50.6580568622294","50.7028404475774","50.7424779047182","50.7798248128792","50.8169269842363","50.8536686169535","50.889126093136","50.9236764586964","50.9577049812168","50.9914974071297","51.0251097704819","51.0586131673007","51.0922338449553","51.1263195521929","51.1610231892913","51.1965199212606","51.2326033169543","51.2687046149695","51.3040386693506","51.3380075850454","51.3380075850454"
Thailand,"THA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","42.3","#N/A","32.4","#N/A","26.8","#N/A","21.9","20","20.4","17.9","16.4","13.2","12.6","10.9","10.5","7.2","8.6","7.9","9.9","6.2","#N/A","42.3"
Thailand,"THA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","69.3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","68.2","#N/A","64.6","#N/A","57.7","#N/A","50.5","#N/A","45","#N/A","43.9","47.8","48.6","#N/A","39.7","#N/A","33.4","#N/A","26.8","24.5","22.5","20","17.5","13.4","13.5","11.3","10.4","7","8.2","7.6","8.4","6.2","#N/A","69.3"
Thailand,"THA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Trinidad and Tobago,"TTO","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9.83333969116211","9.61271953582764","#N/A","5.79491996765137","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9.83333969116211"
Trinidad and Tobago,"TTO","Population, total","SP.POP.TOTL","847973","864814","879436","891948","902620","911742","919218","925233","930792","937184","945357","955753","968136","982006","996479","1010934","1025104","1039210","1053560","1068644","1084743","1101983","1120019","1138071","1155083","1170296","1183382","1194532","1204150","1212858","1221121","1229108","1236685","1243605","1249527","1254200","1257547","1259838","1261699","1263927","1267159","1271627","1277210","1283564","1290115","1296497","1302552","1308450","1314449","1320921","1328144","1336180","1344814","1353708","1362337","1370332","1377563","1384060","1389841","1394969","1399491","1399491"
Trinidad and Tobago,"TTO","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.1815505918231","50.1363298929018","50.0790279224412","50.0142384982084","49.9478185725998","49.8846164814169","49.8258302165536","49.7703821631957","49.7204531194939","49.6781848601769","49.6449489452133","49.6216072562681","49.6088359486684","49.6043812359599","49.607166834424","49.6153062415548","49.6290132513384","49.6473282589659","49.6675082577167","49.6866121926479","49.7012656454109","49.7103857319033","49.7149601926396","49.7180755857939","49.7235263613091","49.7356224408184","49.7535875989325","49.7765652154986","49.800938421293","49.8221556027169","49.8369940407216","49.8437077945958","49.8434928862241","49.8389762022507","49.832616662145","49.8259448253867","49.8205633666177","49.8155318382205","49.8079177363222","49.7955973723166","49.7761527953477","49.7488650366814","49.7152386843197","49.6787850079934","49.6440239823582","49.6139983355149","49.5891910649249","49.569414192365","49.55308269853","49.5386173737869","49.5245997421966","49.5106198266701","49.4972538953342","49.4843053302485","49.4706522688586","49.4564091037792","49.4414411536895","49.4256751874919","49.408673366234","49.3904882474091","49.3713071395243","50.1815505918231"
Trinidad and Tobago,"TTO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.8184494081769","49.8636701070982","49.9209720775588","49.9857615017916","50.0521814274002","50.1153835185831","50.1741697834464","50.2296178368044","50.2795468805061","50.3218151398231","50.3550510547867","50.3783927437319","50.3911640513316","50.3956187640401","50.392833165576","50.3846937584452","50.3709867486616","50.3526717410341","50.3324917422833","50.3133878073521","50.2987343545891","50.2896142680967","50.2850398073604","50.2819244142061","50.2764736386909","50.2643775591816","50.2464124010674","50.2234347845014","50.199061578707","50.1778443972831","50.1630059592784","50.1562922054042","50.156507113776","50.1610237977493","50.167383337855","50.1740551746133","50.1794366333823","50.1844681617795","50.1920822636778","50.2044026276834","50.2238472046523","50.2511349633186","50.2847613156803","50.3212149920066","50.3559760176418","50.3860016644852","50.4108089350751","50.430585807635","50.4469173014701","50.4613826262131","50.4754002578034","50.4893801733299","50.5027461046658","50.5156946697515","50.5293477311414","50.5435908962208","50.5585588463105","50.5743248125081","50.591326633766","50.6095117525909","50.6286928604757","50.6286928604757"
Trinidad and Tobago,"TTO","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Trinidad and Tobago,"TTO","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.5","#N/A","#N/A","#N/A","31.9","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","31.9"
Trinidad and Tobago,"TTO","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Turkey,"TUR","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Turkey,"TUR","Population, total","SP.POP.TOTL","27472339","28146909","28832831","29531362","30244258","30972996","31717504","32477994","33256465","34055391","34876296","35720603","36587267","37472329","38370278","39277249","40189561","41108290","42039983","42994043","43975972","44988411","46025411","47073470","48114158","49133928","50128548","51100930","52053764","52992479","53921758","54840595","55748946","56653808","57564209","58486453","59423278","60372571","61329665","62287391","63240196","64192243","65145357","66089402","67010930","67903461","68756809","69581854","70418612","71321406","72326992","73443254","74651046","75925454","77229262","78529413","79827868","81116451","82340090","83429607","84339067","84339067"
Turkey,"TUR","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.8415114927055","49.814009772796","49.7893321679026","49.7671424704353","49.7471420856151","49.7291124177978","49.7124017072718","49.6970687290601","49.6843576128732","49.6758354646405","49.672178490514","49.6734811559592","49.6782856177806","49.6838880764524","49.6869712541567","49.6852923686178","49.6788307789677","49.6682177731061","49.6529506208411","49.6326153834846","49.6073537612767","49.5767454422874","49.5419302176356","49.5064226197899","49.4745143414959","49.4488838751097","49.4304243561972","49.4177777195053","49.4084097357494","49.3988552601964","49.3868616078875","49.3719643267911","49.3551357903699","49.3373737560589","49.3201478717444","49.3044739779313","49.2903858316265","49.2775336667375","49.2660264816382","49.2559384932337","49.2472350971208","49.2403030690172","49.2349945983104","49.2301352643499","49.2242071554596","49.2163484862723","49.206326605413","49.1950085147199","49.1840495237253","49.1756626334596","49.171471143166","49.1709163648985","49.1735802335576","49.181102032001","49.195451330352","49.2173066415255","49.2478616615441","49.2849607042103","49.3221867986785","49.3514358757557","49.3675428019615","49.8415114927055"
Turkey,"TUR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.1584885072946","50.185990227204","50.2106678320974","50.2328575295647","50.2528579143849","50.2708875822022","50.2875982927282","50.30293127094","50.3156423871268","50.3241645353595","50.327821509486","50.3265188440408","50.3217143822194","50.3161119235476","50.3130287458433","50.3147076313822","50.3211692210323","50.3317822268939","50.3470493791589","50.3673846165154","50.3926462387233","50.4232545577126","50.4580697823644","50.4935773802101","50.5254856585041","50.5511161248903","50.5695756438028","50.5822222804947","50.5915902642506","50.6011447398036","50.6131383921125","50.6280356732089","50.6448642096301","50.6626262439411","50.6798521282556","50.6955260220687","50.7096141683735","50.7224663332625","50.7339735183618","50.7440615067663","50.7527649028792","50.7596969309828","50.7650054016896","50.7698647356501","50.7757928445404","50.7836515137277","50.793673394587","50.8049914852801","50.8159504762747","50.8243373665404","50.828528856834","50.8290836351015","50.8264197664424","50.818897967999","50.804548669648","50.7826933584745","50.7521383384559","50.7150392957897","50.6778132013215","50.6485641242443","50.6324571980385","50.8290836351015"
Turkey,"TUR","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","25","#N/A","#N/A","#N/A","18.6","16.3","16.7","17.1","16.9","16.1","16.3","15","15","14.7","14.3","13.5","13.9","14.4","15","#N/A","25"
Turkey,"TUR","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","39.2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","37.8","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","33.7","37","27","24.6","21.9","19.1","15.7","15.7","15.2","13.1","12.3","10.7","10","10.7","9.5","8.7","8.5","10.2","#N/A","39.2"
Turkey,"TUR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Ukraine,"UKR","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16.7468891143799","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","16.7468891143799"
Ukraine,"UKR","Population, total","SP.POP.TOTL","42664646","43206353","43752227","44288607","44796959","45264552","45684983","46063219","46411816","46749289","47088862","47435008","47783006","48125829","48452623","48755662","49032729","49287118","49523304","49747998","49965872","50221000","50384000","50564000","50754000","50917000","51097000","51293000","51521000","51773000","51891400","52000500","52150400","52179200","51921400","51512800","51057800","50594600","50144500","49674000","49176500","48662400","48202470","47812949","47451626","47105171","46787786","46509355","46258189","46053331","45870741","45706086","45593342","45489648","45272155","45154036","45004673","44831135","44622518","44386203","44134693","52179200"
Ukraine,"UKR","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","44.6107322676485","44.7260730383793","44.8208910600139","44.9021279897108","44.979441573255","45.0594915862638","45.1447185610204","45.2328440181308","45.3201529541529","45.4009193594367","45.4712347900869","45.530334895274","45.5804078127693","45.624090963711","45.6652016548206","45.7065478877099","45.749117900413","45.7925436013524","45.8367862531951","45.88136792962","45.9260552882976","45.9702000536148","46.014326478581","46.0607271096706","46.1123684057452","46.170873406976","46.2372392580155","46.309402997596","46.3823350758629","46.4492493515172","46.5052348866424","46.5487435571211","46.5808173131933","46.6023324921989","46.6151887635534","46.6208729516233","46.619243353368","46.6098939811044","46.5940524124671","46.57332986344","46.5490581136539","46.5227940172616","46.4948721481705","46.4638495069076","46.4274519129977","46.3846161638403","46.3340443578087","46.2782025937907","46.2242823992326","46.1820534371473","46.1582291752335","46.156096523772","46.1730409588372","46.2025670596596","46.2348938286952","46.262705124987","46.2838778658214","46.3000723705523","46.312249303092","46.3226539343423","46.3329667134261","46.6208729516233"
